"x1","x2","y"
-0.075312402099371,0.247013206593692,0
0.277888708747923,-0.747887826524675,1
-0.940381163731217,0.767347253393382,1
-0.138317602686584,-0.899745755828917,1
-0.47168813413009,-0.567718924488872,1
0.898612997028977,-0.267191405408084,1
-0.822136784438044,-0.0660447436384857,1
-0.278851812705398,-0.314553881529719,0
0.770568585023284,0.76840170333162,1
0.285320221446455,-0.165220132097602,0
-0.685272669885308,0.718155908863991,1
0.457579804118723,0.222050442826003,0
0.980386004317552,-0.721691951155663,1
0.0512809879146516,-0.100908211432397,0
0.582901414483786,0.260393832810223,0
-0.680255100596696,-0.535855357535183,1
-0.759696007240564,0.774537177756429,1
0.257205933798105,-0.0581082729622722,0
-0.156410403549671,0.024489251896739,0
0.713122442830354,-0.907714011147618,1
-0.112967237364501,0.326705049257725,0
0.150101309176534,0.516720804385841,0
-0.204717374872416,-0.484062782488763,0
0.167846573516726,-0.747849981300533,1
-0.521911606192589,-0.294913875404745,0
0.262260562740266,0.559578762855381,0
-0.651144717819989,0.667839392554015,1
-0.616057958453894,0.966315804515034,1
-0.650701181497425,0.0295739085413516,0
0.114955499768257,0.901989771053195,1
-0.827511916402727,-0.493629560340196,1
-0.784489901736379,0.791826174128801,1
-0.799231557175517,-0.0447992812842131,1
0.65582665707916,-0.386776359286159,1
-0.467725405003875,-0.0967688993550837,0
0.240637683309615,0.871001938357949,1
-0.239706019405276,-0.898454122710973,1
-0.13943522516638,-0.756974278949201,1
-0.133833882864565,0.913427476771176,1
0.224712364841253,-0.568952561356127,0
0.489225379657,-0.549473825842142,0
0.497649228665978,-0.451509105041623,1
-0.24884131224826,0.961860062088817,1
-0.804192130453885,0.767865851521492,1
-0.718248470686376,-0.632388482335955,1
0.273199518211186,-0.470723162870854,0
0.572079261299223,-0.616998763289303,1
-0.010978695936501,-0.796519252937287,1
0.880415836814791,0.106461836025119,1
0.441334864124656,-0.115556497592479,0
0.651886531617492,0.550021487753838,1
0.485203198157251,-0.67757659079507,1
-0.629397728014737,0.837511873804033,1
-0.549100265372545,0.10159130487591,0
0.771427041850984,-0.151388828177005,1
-0.596943271812052,-0.33178063808009,0
-0.802552654407918,-0.544302686583251,1
-0.65100768301636,0.585839570965618,1
0.572793324943632,0.559769812505692,1
-0.401520643383265,0.219299893360585,0
-0.93864887394011,-0.373729071579874,1
-0.180808284785599,-0.944852693006396,1
-0.219106858130544,0.576318400446326,0
-0.782747094519436,-0.944411361590028,1
-0.0101795867085457,0.0917817647568882,0
-0.814011130481958,0.836024711839855,1
-0.540474392008036,0.931782096158713,1
0.0481001967564225,-0.266467571724206,0
-0.0191310364753008,0.863472918514162,1
-0.0926714963279665,-0.665301269385964,0
0.856747963000089,0.655173341277987,1
0.0423749713227153,-0.745601067319512,1
0.118577516172081,0.140354221686721,0
-0.592388208955526,0.6984479916282,1
-0.0513831805437803,0.341750940773636,0
0.34975036047399,0.486523900181055,0
0.714524907525629,-0.207480732351542,1
0.759141569025815,0.574889603070915,1
-0.555820533074439,-0.647227226756513,1
0.0410060924477875,-0.202541529200971,0
0.256653382442892,-0.738377135712653,1
-0.685770514421165,-0.147699549328536,1
-0.782868276815861,0.194029418285936,1
-0.508252484258264,0.0368794198147953,0
0.275445899460465,-0.972792031243443,1
0.476829915773124,-0.244596959557384,0
-0.993090659379959,-0.857604792807251,1
0.25792393554002,-0.323665719013661,0
-0.480844274628907,-0.718073480762541,1
0.0689285527914762,0.444638593122363,0
0.724778044037521,-0.408464393112808,1
-0.361616734415293,-0.0154922581277788,0
-0.793197308667004,0.833279323764145,1
-0.940007485449314,0.549457629211247,1
-0.970376086886972,0.0482709435746074,1
-0.208120305091143,0.925597786903381,1
-0.93957034824416,0.456617757678032,1
0.917329745832831,0.811958400532603,1
-0.206173939164728,0.551748984027654,0
-0.276334390975535,-0.0411228095181286,0
-0.758392329793423,0.379045605193824,1
0.557610522024333,0.522987377364188,1
-0.777801988180727,-0.390204047784209,1
-0.208701621741056,-0.570974208880216,0
0.59065167978406,-0.535467604640871,1
0.884827125351876,-0.0438936017453671,1
0.960487798321992,-0.310266316868365,1
-0.612480276729912,0.908083697780967,1
0.124489418230951,-0.866922198794782,1
0.550916048232466,0.758520665578544,1
-0.361324231140316,0.000626456458121538,0
-0.633769998792559,0.167262480594218,0
0.781058329623193,-0.608354423660785,1
-0.527592258527875,-0.0720646656118333,0
0.21747725456953,-0.449660001788288,0
0.630323766265064,0.755102961324155,1
-0.697267170064151,0.997752394061536,1
-0.88483794266358,0.746574319899082,1
-0.407902164384723,0.446403418667614,0
0.0382942841388285,-0.317502909339964,0
-0.899087104946375,-0.255275396630168,1
-0.467604125384241,-0.277558508794755,0
0.0582859884016216,-0.424956142436713,0
-0.899068439844996,-0.37397896964103,1
-0.0666582304984331,-0.0630805981345475,0
0.0795999639667571,0.982051199302077,1
0.24638887681067,-0.288846721407026,0
0.0343152340501547,0.13324872078374,0
0.724603021517396,-0.357133335899562,1
0.582797999493778,0.136537756305188,0
-0.284102290868759,-0.775902542751282,1
0.00619565835222602,-0.196972909849137,0
0.327038165647537,0.672393290791661,1
-0.927893804386258,0.149519182741642,1
0.261613642331213,-0.867419174406677,1
-0.827571279369295,0.39747651014477,1
0.057430109474808,-0.545620601158589,0
-0.200142838992178,0.799025617539883,1
-0.175171464681625,0.916716049890965,1
-0.722591350786388,0.791175401769578,1
-0.311642583459616,0.333238334394991,0
-0.0784676508046687,0.505257551558316,0
-0.579151762649417,-0.491298448760062,1
0.09659334551543,0.898765929974616,1
0.754868300165981,-0.545837157405913,1
0.686558318790048,0.473133190535009,1
0.805515618994832,0.609498988371342,1
-0.889806560706347,0.672008585184813,1
-0.163449259009212,-0.30839804885909,0
-0.372519484255463,-0.916915445122868,1
0.720003343187273,0.939417334273458,1
-0.947706017177552,0.346176324877888,1
-0.867704651784152,-0.00336725078523159,1
-0.784955596085638,0.984683637972921,1
-0.62598097929731,-0.648039563558996,1
-0.642293092794716,-0.910551513079554,1
-0.59676600061357,0.202866623643786,0
-0.71807817555964,0.671540876850486,1
0.131454892922193,0.251172440126538,0
0.0540362820029259,0.533264910336584,0
0.531391031574458,0.104590684175491,0
-0.360612160526216,0.845753730740398,1
0.88099694205448,-0.536663408856839,1
0.213243506383151,-0.816073884721845,1
-0.683045534417033,0.959713813848794,1
0.52904794132337,0.379223504569381,0
0.500104563310742,0.787791085895151,1
-0.860060992650688,-0.0154282762669027,1
-0.667391216848046,-0.610030399635434,1
0.0164503552950919,-0.820795560255647,1
0.666982364375144,-0.893141408450902,1
-0.878845712170005,-0.460593127179891,1
-0.584490030538291,-0.641159139107913,1
0.908128867391497,-0.972740236669779,1
-0.466864306945354,0.861183134838939,1
-0.383387035224587,-0.543302973732352,0
0.893294632434845,0.318029866553843,1
0.751092520542443,0.959143774583936,1
-0.888741565402597,0.425314475316554,1
0.145226312801242,-0.493500048294663,0
-0.994609180372208,0.575784970074892,1
-0.364624504931271,-0.665265056304634,1
-0.502908311784267,-0.178043250460178,0
-0.922778711654246,0.49711583647877,1
0.292840223759413,-0.532711234875023,0
0.752087827771902,-0.749361915048212,1
-0.845986378379166,0.977181828580797,1
-0.411910096649081,-0.382711046375334,0
-0.292892522644252,0.907619620207697,1
0.758403314743191,-0.901844606269151,1
0.834788327105343,-0.6295898379758,1
0.859778088517487,0.117042558267713,1
0.198518878314644,0.169324533082545,0
-0.848811923060566,-0.0877698170952499,1
-0.948267262428999,0.74325227085501,1
0.419317430350929,-0.977540348656476,1
-0.959427654277533,0.921234047971666,1
-0.803471619263291,-0.579299336764961,1
-0.415469109080732,-0.838404378853738,1
0.435588204301894,-0.125671217218041,0
0.221040980890393,0.847317471634597,1
-0.831899716518819,0.190092863515019,1
-0.765327700413764,-0.992374156136066,1
-0.850917591713369,0.476538855116814,1
-0.96183997252956,-0.871455816086382,1
0.422015161253512,0.0748283914290369,0
0.444807158317417,-0.0898518469184637,0
-0.260600642301142,-0.384176314808428,0
0.248417723923922,-0.96251280605793,1
0.833483019843698,-0.890438967384398,1
-0.772955142427236,-0.811993182171136,1
-0.367751735262573,0.880345660727471,1
0.861371912527829,0.681508624460548,1
0.724609546363354,-0.108304748311639,1
0.637691873591393,0.0107300514355302,0
-0.579450950957835,0.651660988572985,1
-0.159815634600818,-0.478313543368131,0
-0.492317610420287,-0.355919719208032,0
-0.54784117359668,0.519937942735851,1
-0.681949658785015,0.603692241944373,1
-0.923777651973069,0.952786118257791,1
-0.602053804788738,0.8626269986853,1
-0.531572314444929,0.847852912731469,1
0.114146208390594,-0.105285314843059,0
0.683827721048146,-0.909727726131678,1
-0.219513973221183,-0.532208155840635,0
-0.548742135055363,0.717775120399892,1
-0.704234173055738,-0.73173643508926,1
0.0195153821259737,-0.200368465390056,0
0.166042229160666,0.333797318395227,0
-0.481814397033304,0.0773403807543218,0
0.971494448371232,-0.270228803623468,1
0.109742144588381,-0.558050550054759,0
-0.915409495588392,-0.642391103319824,1
0.171714537311345,0.4118860848248,0
0.893037852365524,-0.418798692524433,1
0.0870347036980093,0.835873189847916,1
-0.847080403473228,0.473746547009796,1
0.156021739821881,0.483908969443291,0
-0.433018941897899,0.545220002997667,0
0.735347877256572,0.618207446765155,1
0.935958199203014,0.124390419572592,1
-0.652622577734292,0.620400526560843,1
0.498061079066247,0.134721261449158,0
0.906367532443255,0.874161656014621,1
-0.0110092535614967,-0.787394231185317,1
-0.567713431082666,0.592227900400758,1
-0.95817779796198,-0.253246635198593,1
0.92539668129757,0.929519401397556,1
0.20406877854839,-0.560397352557629,0
0.846407702192664,0.168412660714239,1
-0.499207336455584,-0.65798313729465,1
-0.938537129200995,-0.541033043526113,1
-0.143195759505033,0.336006349883974,0
0.858674409333616,0.637820034753531,1
0.899944073986262,-0.0643596919253469,1
0.455266326665878,0.232679975684732,0
0.0331267658621073,0.537460627034307,0
0.614015325438231,-0.0343175572343171,0
0.534519217442721,0.0993782766163349,0
-0.175935165490955,0.628373317420483,0
-0.445152647327632,0.75802990840748,1
0.630009055137634,0.841631332412362,1
-0.205952097196132,0.274288202170283,0
-0.934316606726497,-0.377441274002194,1
0.0171759971417487,0.729012845084071,0
-0.445994565729052,-0.326001464389265,0
-0.318718963768333,-0.148083694744855,0
0.718060192186385,-0.744254044722766,1
0.567052922211587,-0.760398343671113,1
0.979413881432265,0.0967153492383659,1
-0.44370188144967,-0.822275789454579,1
-0.115242915228009,-0.89735334739089,1
-0.0949030471965671,-0.332599313929677,0
0.537522387690842,0.0309366406872869,0
-0.268960530404001,0.469956642948091,0
-0.576218050904572,-0.862313339952379,1
0.958481333684176,-0.468820667359978,1
0.784851572010666,0.102064705919474,1
-0.582965454552323,-0.952514223754406,1
0.952219308819622,0.031308064237237,1
-0.583045815583318,0.116171299014241,0
0.578162677120417,-0.405791120603681,0
-0.125160513911396,0.887888059951365,1
0.704770538490266,-0.0605032755993307,0
-0.861574867274612,0.676780973561108,1
-0.159584569279104,0.702880701050162,0
-0.344943941570818,0.277568941004574,0
0.172884661238641,-0.947492927312851,1
0.230613820254803,-0.142401296645403,0
-0.702939158771187,0.997146933805197,1
0.249820254277438,-0.161549949087203,0
-0.691335827112198,-0.166219836566597,0
0.658741716761142,-0.770477729849517,1
-0.676610490772873,0.693788897246122,1
0.667453022673726,0.628739467822015,1
-0.483801035676152,0.832623860333115,1
-0.237228711135685,-0.78622077498585,1
0.660475834272802,0.57940033916384,1
-0.0322839873842895,0.642862239852548,0
0.306703469250351,-0.775828572455794,1
0.120512404479086,0.328653708100319,0
-0.333605948835611,0.613896193448454,0
-0.576943673659116,0.418713632971048,0
-0.482205286622047,-0.837757374625653,1
-0.882855258416384,0.626284249126911,1
-0.290347409900278,0.525304273702204,0
0.211718131322414,-0.908081956673414,1
-0.612915718462318,-0.473695072811097,1
0.335607119370252,0.0957982582040131,0
-0.393045712262392,-0.617944731842726,0
0.00238481070846319,0.91482966998592,1
-0.911601295694709,-0.287005636841059,1
-0.00985876983031631,0.274774866644293,0
0.52562435856089,0.943229651544243,1
-0.184562793001533,-0.918038374744356,1
-0.0498587740585208,0.703216746915132,1
0.880475579760969,0.360270853620023,1
-0.00264543062075973,0.268983064219356,0
0.83170521305874,0.306380291003734,1
0.452397278044373,-0.623490357305855,1
-0.323530292604119,0.98237893357873,1
0.0617745844647288,-0.963227270636708,1
0.31174428621307,-0.278454803396016,0
0.784220884554088,0.688532325439155,1
-0.956755519844592,0.167992169037461,1
0.96039600437507,0.880695403553545,1
-0.119592078495771,-0.750767125282437,1
0.944223936647177,-0.0487451003864408,1
-0.996947727631778,0.206099759787321,1
0.980255534872413,-0.7770393230021,1
0.154805496800691,-0.0216164817102253,0
0.860955789685249,0.469760805834085,1
-0.481764199677855,-0.805575066711754,1
-0.785720099229366,0.284102785866708,1
0.2494414197281,-0.0752695617265999,0
0.795198197010905,0.124869051389396,1
-0.704705421812832,-0.6857879771851,1
-0.0107368878088892,-0.00675597134977579,0
-0.381194584071636,0.829559950623661,1
-0.176779788918793,-0.512260870076716,0
-0.0913649154826999,0.939666362013668,1
-0.562260737642646,0.77136675035581,1
-0.516837008297443,0.220294493250549,0
0.334089576266706,-0.399452627636492,0
-0.966500045731664,-0.196722080465406,1
-0.178836993407458,-0.154968704562634,0
0.228541708085686,0.457035335712135,0
0.0664306730031967,-0.705606128554791,0
-0.141466819215566,-0.360636479221284,0
0.749742984771729,-0.0357848154380918,1
-0.844881935510784,0.982613563071936,1
0.204266072250903,-0.0816466179676354,0
0.637433371972293,-0.692488289438188,1
-0.186279430519789,-0.865172211546451,1
-0.843197506386787,0.219950108323246,1
0.487655744887888,-0.430668352171779,0
0.600820554420352,0.810259399004281,1
-0.821409011725336,0.722224068362266,1
0.2788862506859,-0.918375093955547,1
0.567410415504128,0.041876929346472,0
-0.874957296997309,-0.788110972382128,1
0.845651269424707,0.624612771905959,1
-0.55022313632071,0.225100594572723,0
0.288889232557267,0.661628374364227,1
0.844501430634409,0.396980524994433,1
-0.450257276184857,-0.596957521047443,1
-0.25138420285657,-0.868014236912131,1
-0.815341758076102,0.442772895097733,1
0.790289693977684,0.980766240507364,1
-0.635555800516158,0.567424505483359,1
0.179546625353396,0.055336750112474,0
0.68382497318089,0.621118762996048,1
0.17715394962579,0.67928262334317,1
0.900977609679103,-0.206132341176271,1
-0.469167575240135,0.942125717643648,1
-0.934418977238238,0.159638405777514,1
0.137882818467915,-0.295433808583766,0
0.573161858599633,-0.576634854078293,1
-0.586817770265043,-0.0880168122239411,0
-0.301805654540658,0.977950567845255,1
0.562113816384226,0.691001537255943,1
-0.293362883850932,0.175196712370962,0
0.89810845348984,0.922844749875367,1
0.821994171012193,-0.808212189469486,1
-0.702765157446265,-0.757446740288287,1
-0.170987283810973,-0.00874326564371586,0
0.461631644051522,0.185813340358436,0
0.911711346823722,0.635823196731508,1
-0.112704308703542,-0.407085976097733,0
-0.716683867853135,-0.612782816402614,1
-0.388492698315531,-0.834488506428897,1
0.367438971064985,0.0692308358848095,0
-0.26359228650108,-0.0820183441974223,0
0.453814425971359,-0.634047254454345,1
-0.812778422608972,0.275957819074392,1
0.408945699222386,-0.719687924254686,1
-0.643534454517066,0.359495814889669,1
-0.574338698759675,-0.82582567166537,1
-0.790090847760439,-0.649183802306652,1
-0.169461352750659,-0.411006923764944,0
-0.869068985339254,-0.426235493738204,1
0.596361042466015,-0.188753627706319,0
0.357552700210363,-0.558316454757005,0
0.0943080587312579,0.163118430878967,0
0.815008595120162,0.97447957098484,1
0.814810902811587,0.615968140773475,1
-0.425427500158548,0.962336593307555,1
0.308647735975683,0.798692423850298,1
0.487222825642675,0.943556022364646,1
-0.211215332616121,-0.867617230396718,1
0.0288375993259251,0.544645872432739,0
0.0908058807253838,0.365330309141427,0
0.698742970824242,0.00528067722916603,0
-0.251465337350965,-0.585948833730072,0
0.272173237986863,-0.905478844419122,1
0.390280773863196,-0.955387856811285,1
-0.523936038371176,-0.602435987442732,1
-0.737537063658237,0.963143456727266,1
-0.49104689154774,0.252594588790089,0
-0.940233905334026,0.0312966592609882,1
0.226543550845236,-0.976479457691312,1
0.224756756797433,-0.0499802776612341,0
-0.678677811753005,-0.777777987066656,1
-0.948616774752736,0.488016012124717,1
0.946171350311488,0.639205128885806,1
0.746292022056878,0.22503608558327,1
0.193533585872501,-0.128847081679851,0
0.107676259707659,0.953669782727957,1
0.374675962608308,0.554078648332506,0
0.423681160900742,-0.997274039313197,1
0.446450866293162,-0.10498466854915,0
0.685433280654252,-0.857130102813244,1
0.0503183002583683,-0.272696776781231,0
-0.602988599333912,-0.104061197955161,0
-0.746485242620111,0.258812916465104,1
-0.79841301869601,-0.754494966007769,1
-0.255065392237157,-0.815793201327324,1
-0.842280980665237,0.95267762709409,1
0.800577776040882,0.772406136617064,1
-0.879111783578992,-0.808232741896063,1
0.187420166097581,0.429825438652188,0
0.473590564448386,0.285555311478674,0
-0.444734240416437,-0.922862799372524,1
0.614867165219039,-0.37521210545674,1
0.977911110967398,-0.00863610999658704,1
0.635921351611614,-0.512673104181886,1
0.427663095295429,0.967555664014071,1
-0.606195917818695,0.906477578915656,1
0.615935174748302,-0.852391664870083,1
-0.244097187649459,0.137768336106092,0
-0.0182287520729005,-0.29382630251348,0
0.432845112401992,0.374339212663472,0
0.251783644314855,-0.398294262122363,0
-0.322392891626805,-0.0892131957225502,0
-0.0273291445337236,0.548772729467601,0
-0.941395307891071,0.816629842389375,1
0.279784686863422,0.36321908980608,0
-0.0779570639133453,0.786363570019603,1
-0.785097236279398,0.0693315775133669,1
0.15842302236706,-0.194104755762964,0
0.0327491527423263,0.844989344477654,1
-0.349243555217981,0.95095956325531,1
-0.790083254221827,-0.658083498012275,1
0.229967519640923,-0.483040720690042,0
-0.0184022272005677,0.476284733973444,0
-0.973069129977375,0.718693900853395,1
0.659250874072313,-0.613132621627301,1
-0.138507592957467,-0.653874119278044,0
-0.13999524526298,-0.717303154524416,0
-0.643447298556566,0.431435627862811,1
-0.369398348964751,0.678014820907265,1
-0.57172356871888,0.978279714006931,1
-0.423688797280192,-0.848744501359761,1
0.828302839305252,-0.080150568857789,1
0.282350046560168,-0.168770385440439,0
-0.626793961040676,-0.859742212574929,1
0.587797156535089,-0.853297094348818,1
0.407210036646575,-0.68261541146785,1
-0.669241395313293,0.868603999260813,1
-0.86936611123383,0.320280180312693,1
-0.833850284572691,0.844101646449417,1
-0.779486954212189,-0.339431216940284,1
-0.913899484090507,0.268468625843525,1
-0.93222404550761,-0.185897274874151,1
-0.14233916811645,0.546522913035005,0
-0.927757304161787,-0.0871501895599067,1
0.895033618435264,-0.849471715278924,1
0.535524484235793,-0.593875900376588,1
-0.385707857552916,-0.0281667429953814,0
-0.548821727279574,-0.453086594119668,0
0.221684060525149,-0.0151986568234861,0
0.748142359778285,-0.974230456631631,1
-0.385317252017558,0.859078103210777,1
0.805937611497939,0.831072406377643,1
0.589884570799768,0.681386261247098,1
0.144073527306318,-0.70416594715789,0
0.70385535620153,-0.371577540412545,1
-0.528978758025914,-0.17463309597224,0
-0.225790920201689,-0.2812903043814,0
0.516334899235517,-0.572386922780424,1
-0.335471025668085,-0.528753848746419,0
0.737241802737117,0.199145105667412,1
0.557897255755961,0.234678839333355,0
-0.471279069315642,0.092728219460696,0
0.220562790520489,0.347611416596919,0
-0.709899309556931,-0.0228438870981336,0
-0.420873169321567,0.91100784484297,1
-0.125682856887579,-0.509667829144746,0
-0.810779627878219,0.851981189567596,1
-0.275098547339439,0.887993183452636,1
-0.808160617481917,-0.599541608244181,1
0.212876017205417,-0.66557972272858,1
0.472196376882493,0.322949296794832,0
-0.910352076403797,-0.470459232572466,1
0.285300068091601,-0.439305911306292,0
0.815535091329366,-0.877423813566566,1
0.200332824140787,-0.531225563026965,0
0.349897886626422,-0.722540374845266,1
-0.179498060140759,-0.510936136823148,0
0.241337655577809,-0.435040937270969,0
0.706625217571855,-0.613332827109843,1
-0.00358208967372775,-0.301016021985561,0
-0.250930773559958,0.349119284190238,0
-0.678944606333971,-0.280723799020052,1
-0.280771658755839,-0.233780100941658,0
-0.25654128100723,0.633206694852561,1
-0.0207400755025446,-0.334581646602601,0
-0.977993576321751,-0.564900762867182,1
-0.716953750699759,-0.926266142167151,1
0.311175080947578,0.0249648215249181,0
0.162321408744901,0.747171297203749,1
0.501219470519572,0.766208555083722,1
0.519301908556372,0.177820838987827,0
0.402159257326275,-0.520001123659313,0
0.00290583120658994,0.334341931622475,0
-0.571995109319687,0.435666266363114,1
0.846021476667374,0.972358583472669,1
-0.200770401395857,0.772197314538062,1
0.60831806063652,0.393553826026618,1
0.467781775631011,0.618007956072688,1
-0.517734387889504,-0.553335662931204,1
-0.712741799186915,-0.786354364361614,1
-0.191719737369567,-0.839510599151254,1
-0.380700165871531,0.23427934711799,0
0.996469908859581,-0.712336249183863,1
0.473428571596742,0.278057998046279,0
-0.987955025862902,0.439886034931988,1
0.979366680141538,0.539264363702387,1
-0.686636811122298,-0.670617449097335,1
0.0904219886288047,-0.927061190828681,1
0.65048937080428,0.692783311475068,1
0.593165239319205,-0.0919148018583655,0
-0.179639751091599,0.956557842437178,1
-0.032424830365926,-0.0859705810435116,0
0.996451070066541,0.778819726780057,1
0.170180962421,0.564895495772362,0
-0.695981686469167,-0.166286672465503,0
0.0199808957986534,0.211579227820039,0
-0.526463233865798,0.165007018949836,0
0.752387357875705,-0.73993239318952,1
-0.61440253816545,0.470016934443265,1
0.30707510560751,-0.214854144491255,0
0.29579396918416,0.308124820236117,0
0.0732900118455291,0.770861177705228,1
-0.181454077363014,-0.464833202771842,0
-0.156010378152132,-0.404430877882987,0
0.611226739361882,-0.729377045296133,1
0.934405729640275,0.824070959351957,1
-0.492698339279741,0.554600903298706,1
0.755349836777896,-0.71480556903407,1
0.776073075365275,-0.175975302699953,1
0.535448468755931,-0.177507207728922,0
0.674012990202755,-0.388514756225049,1
0.759522075764835,0.399307619314641,1
-0.561516359448433,-0.206728937104344,0
0.164089088328183,0.562779793981463,0
-0.640303197782487,0.615066925995052,1
0.346544770989567,-0.43773395800963,0
0.0844872328452766,-0.528928134124726,0
-0.147457060404122,0.580873942933977,0
-0.756882727146149,-0.00251202378422022,1
0.82738942746073,0.63099200418219,1
0.589619292411953,-0.831730041652918,1
0.868102945387363,-0.24474568804726,1
-0.451357643119991,0.329236382618546,0
0.241695216856897,-0.593106550164521,0
-0.781330924015492,-0.90919006196782,1
0.278545222710818,0.41255764150992,0
0.649390080943704,0.104766551870853,0
-0.252253136597574,0.105324540287256,0
-0.946181645151228,0.978695055935532,1
-0.32223337655887,-0.72530019748956,1
-0.790178881026804,-0.259185615926981,1
0.0267014377750456,-0.798747834283859,1
0.270341459661722,-0.621094555128366,0
0.421762662008405,0.448420443572104,0
0.227983706630766,0.00486308429390192,0
0.579060225747526,-0.232289310544729,0
-0.557684706524014,0.109914981294423,0
0.671231304761022,-0.556054228451103,1
0.617637342307717,0.863249727059156,1
-0.685223610606045,-0.893960868008435,1
-0.652859313879162,0.256470610853285,0
0.0348350428976119,-0.811360596679151,1
-0.745322284288704,0.531356905121356,1
-0.10045082680881,0.846550012007356,1
-0.435315842274576,0.0863340036012232,0
0.336748416069895,-0.378562709316611,0
0.378675799351186,0.526496802456677,0
0.958652085158974,0.347887460608035,1
-0.0349229746498168,-0.822579534724355,1
0.157332909293473,0.466325399000198,0
-0.38587455265224,-0.595776364207268,0
0.939163073897362,-0.162468731403351,1
0.621701224241406,-0.370685442350805,0
-0.472179067786783,0.99206149764359,1
-0.849234912544489,0.841961873695254,1
0.636348283383995,-0.10659462865442,0
0.0391150531359017,-0.868088813032955,1
0.814324345439672,-0.847476418595761,1
0.560333136003464,0.886037680320442,1
0.956843683961779,0.143511109054089,1
-0.734291250351816,0.219632108230144,1
0.542118401732296,0.592421681154519,1
-0.515398435760289,-0.367336709983647,0
0.553522604517639,0.699345544911921,1
0.956483373884112,-0.0421213712543249,1
-0.367554812692106,-0.274773271288723,0
0.9910081285052,-0.362812810577452,1
0.553511030506343,0.29355786414817,0
0.987524253781885,-0.31486291764304,1
-0.863364037591964,0.211247865576297,1
-0.794251391198486,0.551266950089484,1
-0.866945587098598,0.794480018317699,1
-0.205352818127722,-0.337569562252611,0
-0.343361787497997,0.734106619376689,1
